scenario,sim_id,tau_hat,se_hat,bias,coverage,ci_length,ci_lower,ci_upper,spurious_corr_mult,spurious_corr_linear
TreeFriendly_Naive_DoubleML_theta_0.0,29,1.0197257200118186,0.023356388913706568,0.019725720011818604,True,0.09155536215955085,0.9739480389320432,1.065503401091594,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,30,0.9573116738760117,0.022277408526780798,-0.04268832612398832,True,0.08732583676275185,0.9136487554946358,1.0009745922573876,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,31,0.9549955852865566,0.0223334419762978,-0.04500441471344341,False,0.0875454838487173,0.9112228433621979,0.9987683272109152,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,32,1.018123082115786,0.023258155008750205,0.01812308211578606,True,0.09117029232800045,0.9725379359517858,1.0637082282797863,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,33,1.001330111741323,0.02245747300748068,0.0013301117413229147,True,0.08803167655688504,0.9573142734628804,1.0453459500197655,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,34,1.0578029475450124,0.02220836693153661,0.05780294754501236,False,0.0870551986825241,1.0142753482037503,1.1013305468862744,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,35,0.9868469489020867,0.02203593608366411,-0.013153051097913315,True,0.08637928217921664,0.9436573078124784,1.030036589991695,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,36,0.9997463720365737,0.02295207689682355,-0.0002536279634263172,True,0.08997048817633602,0.9547611279484057,1.0447316161247417,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,37,1.0416217771330714,0.022235331988691796,0.04162177713307136,True,0.08716089976425456,0.9980413272509441,1.0852022270151986,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,38,1.0017958869439776,0.021106878448341606,0.001795886943977587,True,0.08273744316962828,0.9604271653591635,1.0431646085287918,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,39,1.0112731536738402,0.02381607228814823,0.011273153673840186,True,0.09335728787594622,0.9645945097358671,1.0579517976118133,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,40,0.9827513284320053,0.023865769927540668,-0.0172486715679947,True,0.09355209904259743,0.9359752789107066,1.029527377953304,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,41,0.9985693733568545,0.02282773916367135,-0.0014306266431455272,True,0.08948309321854098,0.953827826747584,1.043310919966125,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,42,0.9937365647234219,0.022269240441994534,-0.006263435276578133,True,0.0872938184587444,0.9500896554940497,1.037383473952794,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,43,0.9770289682705505,0.022776124768082745,-0.022971031729449476,True,0.08928076850566558,0.9323885840177177,1.0216693525233833,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,44,0.9753783146936019,0.02124642674473087,-0.024621685306398078,True,0.08328446243968202,0.9337360834737609,1.017020545913443,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,45,1.011892076241887,0.021829629561162127,0.01189207624188704,True,0.0855705754714573,0.9691067885061584,1.0546773639776157,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,46,0.9573598033819302,0.022616597474176957,-0.04264019661806984,True,0.08865543300445278,0.9130320868797038,1.0016875198841566,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,47,0.9575688004946971,0.021626895715381726,-0.04243119950530294,False,0.08477587339910353,0.9151808637951453,0.9999567371942488,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,48,1.0179751402998916,0.02246752639114127,0.017975140299891557,True,0.08807108509668005,0.9739395977515516,1.0620106828482316,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,49,1.0128589372826335,0.02269862450013564,0.012858937282633542,True,0.08897697303772878,0.9683704507637692,1.057347423801498,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,50,0.9806260029036046,0.02247875947030511,-0.019373997096395423,True,0.08811511795787319,0.936568443924668,1.0246835618825412,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,51,0.9872599099004905,0.022651807850144496,-0.012740090099509493,True,0.08879345514200954,0.9428631823294857,1.0316566374714953,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,52,1.0325015215414262,0.021418953838995915,0.03250152154142616,True,0.08396075622191601,0.9905211434304682,1.0744818996523842,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,53,0.9838876583891993,0.022033106988253504,-0.016112341610800662,True,0.08636819232898929,0.9407035622247047,1.027071754553694,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,54,0.9970073211662931,0.02210526863598572,-0.0029926788337069077,True,0.08665106079022966,0.9536817907711782,1.0403328515614079,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,55,1.0189811095351777,0.0227548757819848,0.01898110953517773,True,0.08919747401074574,0.9743823725298049,1.0635798465405506,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,56,1.0075108182407093,0.02255465474054061,0.007510818240709316,True,0.08841262195039035,0.9633045072655141,1.0517171292159044,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,57,1.0025916351798316,0.02115091273762601,0.0025916351798316306,True,0.082910054411793,0.9611366079739351,1.044046662385728,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,58,1.0174707234603986,0.0228517403336425,0.017470723460398574,True,0.08957717607600113,0.972682135422398,1.0622593114983991,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,59,1.0341250600068652,0.022212438891593276,0.034125060006865215,True,0.08707116047263919,0.9905894797705456,1.0776606402431848,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,60,0.9862564673728179,0.02223738213180427,-0.013743532627182087,True,0.08716893617758159,0.9426719992840271,1.0298409354616087,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,61,1.001312847625777,0.022690753262170706,0.0013128476257771027,True,0.08894611835187882,0.9568397884498377,1.0457859068017166,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,62,0.9899523102003923,0.021009531592623896,-0.010047689799607684,True,0.08235585050719885,0.9487743849467929,1.0311302354539917,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,63,1.0236243369960314,0.0214124281695086,0.023624336996031392,True,0.0839351760675755,0.9816567489622436,1.0655919250298191,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,64,1.0310110752724717,0.02393497702364572,0.03101107527247171,True,0.09382338587427863,0.9840993823353325,1.077922768209611,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,65,1.0018933412285365,0.022841267974390272,0.0018933412285364604,True,0.08953612518206633,0.9571252786375033,1.0466614038195696,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,66,0.9512126021236132,0.022499499579590652,-0.04878739787638675,False,0.08819641769234354,0.9071143932774415,0.995310810969785,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,67,0.9800025903630075,0.022120611715331695,-0.01999740963699248,True,0.08671120455608994,0.9366469880849625,1.0233581926410524,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,68,1.0243659118731248,0.022991655847825126,0.024365911873124757,True,0.0901256348133539,0.9793030944664478,1.0694287292798017,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,69,0.9987545229272355,0.02124587406684901,-0.001245477072764456,True,0.08328229598219505,0.957113374936138,1.040395670918333,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,70,0.975901182072832,0.022895279664292844,-0.024098817927167948,True,0.0897478471159725,0.9310272585148458,1.0207751056308183,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,71,0.9687200296885314,0.022999367406627877,-0.03127997031146856,True,0.0901558635683899,0.9236420979043365,1.0137979614727264,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,72,0.9827383260549939,0.022623700208427765,-0.017261673945006106,True,0.08868327521109942,0.9383966884494442,1.0270799636605437,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,73,1.0125634003866755,0.021847752223524183,0.012563400386675472,True,0.08564161500252476,0.9697425928854131,1.0553842078879379,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,74,1.0102153490967354,0.023033801395621487,0.010215349096735382,True,0.09029084232493323,0.9650699279342688,1.055360770259202,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,75,0.9960908721241413,0.0232708490771949,-0.003909127875858731,True,0.09122005216193818,0.9504808460431722,1.0417008982051104,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,76,1.0058355703554118,0.023304583498256357,0.005835570355411823,True,0.09135228866257761,0.960159426024123,1.0515117146867006,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,77,1.0145158287745313,0.022649863670978144,0.01451582877453128,True,0.08878583409971874,0.9701229117246719,1.0589087458243907,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,78,0.9794030163957012,0.022284654649614814,-0.020596983604298846,True,0.08735424104231604,0.9357258958745431,1.0230801369168592,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,79,0.9959745167165454,0.02209864366317088,-0.004025483283454645,True,0.08662509137399854,0.9526619710295461,1.0392870624035446,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,80,1.0174348809325864,0.02212929227315317,0.017434880932586383,True,0.08674523171748127,0.9740622650738457,1.060807496791327,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,81,1.0387973760113334,0.022489929397918402,0.03879737601133337,True,0.08815890326953746,0.9947179243765646,1.082876827646102,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,82,1.024938031604772,0.022779428675796996,0.024938031604772037,True,0.08929371958592214,0.9802911718118109,1.069584891397733,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,83,1.0481142574134177,0.022193372273928636,0.04811425741341768,False,0.08699642070477998,1.0046160470610277,1.0916124677658077,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,84,1.0062603404663482,0.022236899071340813,0.006260340466348158,True,0.08716704261536024,0.962676819158668,1.0498438617740282,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,85,0.998177234510676,0.020989274439470695,-0.0018227654893240297,True,0.0822764439259791,0.9570390125476864,1.0393154564736655,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,86,0.9920634307183134,0.022873520408888445,-0.007936569281686623,True,0.0896625524021264,0.9472321545172502,1.0368947069193766,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,87,1.0056488906223386,0.022405320904049196,0.005648890622338643,True,0.08782724406799758,0.9617352685883399,1.0495625126563375,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,88,1.0175820164023026,0.021964061461188233,0.017582016402302614,True,0.08609753883630644,0.9745332469841493,1.0606307858204558,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,89,1.0237341218598794,0.022806417466003873,0.023734121859879442,True,0.08939951369950583,0.9790343650101265,1.0684338787096324,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,90,0.9684198214137801,0.022307221224516637,-0.031580178586219865,True,0.08744270039044022,0.9246984712185601,1.0121411716090003,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,91,0.9967046158407005,0.022483368461287456,-0.0032953841592995303,True,0.08813318487053412,0.9526380234054334,1.0407712082759675,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,92,1.0101487793807162,0.022029055217673683,0.010148779380716233,True,0.08635230968016927,0.9669726245406316,1.0533249342208009,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,93,1.0208036224286312,0.021882918251507198,0.020803622428631208,True,0.08577946329917674,0.9779138907790429,1.0636933540782196,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,94,1.006760000563183,0.022447862865568154,0.006760000563182933,True,0.08799400549281522,0.9627629978167753,1.0507570033095905,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,95,0.9946452921867178,0.022528392508956236,-0.005354707813282178,True,0.08830967589427219,0.9504904542395817,1.0388001301338539,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,96,1.0184690769043712,0.022249032789023345,0.018469076904371162,True,0.08721460591467312,0.9748617739470345,1.0620763798617077,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,97,1.0115015212866934,0.02239418564744726,0.01150152128669335,True,0.08778359466420094,0.9676097239545929,1.0553933186187938,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,98,1.027529041862017,0.022366306772885067,0.0275290418620171,True,0.08767431148405791,0.9836918861199881,1.071366197604046,0.0,0.0
TreeFriendly_Naive_DoubleML_theta_0.0,99,0.9964945206057123,0.021610701240852598,-0.0035054793942876916,True,0.08471239222545213,0.9541383244929863,1.0388507167184384,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,0,0.968428520464455,0.075798698717988,-0.031571479535544955,True,0.29713089897451306,0.8198630709771985,1.1169939699517115,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,1,1.0013104126483057,0.07831379589976506,0.00131041264830567,True,0.30699007992707905,0.8478153726847661,1.1548054526118452,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,2,1.002068983059828,0.07265756922550552,0.0020689830598279446,True,0.28481767136398173,0.859660147377837,1.1444778187418188,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,3,0.9928516248686604,0.07707967567322488,-0.0071483751313395905,True,0.30215232863904173,0.8417754605491394,1.1439277891881812,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,4,0.981013425476124,0.08185801029535456,-0.018986574523875976,True,0.32088340035778984,0.8205717252972291,1.141455125655019,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,5,0.9883159935562126,0.07232820144638578,-0.01168400644378742,True,0.2835265496698324,0.8465527187212963,1.1300792683911287,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,6,1.0033048172740728,0.08203747369155061,0.0033048172740728354,True,0.3215868968708784,0.8425113688386336,1.164098265709512,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,7,0.9960324924177687,0.07762894841766169,-0.0039675075822313,True,0.3043054777972338,0.8438797535191518,1.1481852313163856,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,8,1.014580939233604,0.07560624512753421,0.01458093923360404,True,0.2963764808999342,0.8663926987836369,1.162769179683571,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,9,0.9656414029781972,0.07620004032857401,-0.03435859702180277,True,0.2987041580880101,0.8162893239341922,1.1149934820222023,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,10,0.984032103067711,0.07438929952922352,-0.01596789693228895,True,0.2916060541545562,0.838229075990433,1.1298351301449892,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,11,1.0140972616445354,0.07774816472088358,0.014097261644535397,True,0.3047728057058636,0.8617108587916036,1.1664836644974672,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,12,0.9906342200129145,0.07718568183153474,-0.009365779987085543,True,0.3025678727796163,0.8393502836231063,1.1419181564027225,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,13,1.0396210493271523,0.0743233756499876,0.03962104932715227,True,0.2913476325479514,0.8939472330531766,1.185294865601128,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,14,1.0162775484251256,0.07506719030984257,0.016277548425125632,True,0.2942633860145829,0.8691458554178342,1.163409241432417,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,15,0.999711068088555,0.0840553655965375,-0.0002889319114449673,True,0.32949703313842704,0.8349625515193415,1.1644595846577686,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,16,0.9901910615146199,0.0768465048283388,-0.009808938485380114,True,0.3012382989270881,0.8395719120510758,1.140810210978164,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,17,0.9562116877164036,0.07759821227982228,-0.043788312283596365,True,0.3041849921369032,0.8041191916479521,1.1083041837848553,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,18,0.9520549907838285,0.0784406466802093,-0.04794500921617151,True,0.30748733498642056,0.7983113232906182,1.1057986582770387,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,19,1.0020826718992395,0.07440691523446406,0.0020826718992394966,True,0.2916751077190992,0.8562451180396898,1.147920225758789,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,20,1.001252995665511,0.07642983503654317,0.0012529956655109586,True,0.2996049533432492,0.8514505189938864,1.1510554723371356,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,21,1.0199152818228558,0.07098227373221619,0.019915281822855846,True,0.2782505130302876,0.880790025307712,1.1590405383379996,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,22,1.0034825126613265,0.07839512249790358,0.0034825126613264867,True,0.30730888019178215,0.8498280725654354,1.1571369527572175,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,23,1.0071146657907122,0.07093188458793152,0.007114665790712182,True,0.27805298758469166,0.8680881719983663,1.146141159583058,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,24,0.9805244458903225,0.0769330737214458,-0.019475554109677495,True,0.3015776489880675,0.8297356213962888,1.1313132703843563,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,25,0.9776035485579627,0.077389658875283,-0.02239645144203728,True,0.3033674627911094,0.825919817162408,1.1292872799535174,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,26,1.0257944738180869,0.07293726679355088,0.02579447381808686,True,0.28591408583071953,0.882837430902727,1.1687515167334466,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,27,0.9810345321272373,0.07474491477749225,-0.018965467872762654,True,0.2930000659277697,0.8345344991633524,1.1275345650911222,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,28,1.0270846945210346,0.07949413076900994,0.02708469452103457,True,0.3116169926145189,0.8712761982137751,1.182893190828294,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,29,1.0284950597431841,0.07887627778053787,0.028495059743184115,True,0.3091950088997084,0.8738975552933299,1.1830925641930383,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,30,0.9589784292897279,0.07764733338270066,-0.041021570710272126,True,0.3043775468601867,0.8067896558596345,1.1111672027198212,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,31,0.9517094858983274,0.07622522208849443,-0.04829051410167262,True,0.29880287058689814,0.8023080506048783,1.1011109211917764,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,32,1.0240228420602404,0.07865108541344852,0.024022842060240412,True,0.30831225482071833,0.8698667146498812,1.1781789694705995,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,33,1.0021108820985247,0.0769688109559205,0.0021108820985247245,True,0.30171773894720844,0.8512520126249205,1.1529697515721289,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,34,1.0538394744637867,0.07631572804864896,0.053839474463786674,True,0.29915765395070404,0.9042606474884346,1.2034183014391386,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,35,0.9928075890744956,0.07331287543530643,-0.007192410925504378,True,0.2873864717064013,0.8491143532212949,1.1365008249276962,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,36,0.9990083013021768,0.07776045075810274,-0.000991698697823229,True,0.30482096697176286,0.8465978178162953,1.1514187847880581,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,37,1.044994299445649,0.07488117617740644,0.04499429944564892,True,0.2935342106154333,0.8982271941379323,1.1917614047533656,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,38,1.0009346800406156,0.07348180190048917,0.0009346800406155875,True,0.28804866344991764,0.8569103483156567,1.1449590117655744,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,39,1.0074317182749661,0.08094219353994468,0.007431718274966137,True,0.31729339867658324,0.8487850189366745,1.1660784176132577,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,40,0.9868530921679903,0.08260670525890879,-0.013146907832009669,True,0.32381828461492246,0.8249439498605291,1.1487622344754516,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,41,0.9939497304972317,0.07710656075546324,-0.006050269502768324,True,0.3022577181614159,0.8428208714165237,1.1450785895779396,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,42,0.9924786469987376,0.07519806805306145,-0.007521353001262443,True,0.29477642676800087,0.8450904336147371,1.139866860382738,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,43,0.9746560271128105,0.07873801198027201,-0.02534397288718948,True,0.3086530069626664,0.8203295236314773,1.1289825305941437,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,44,0.9732378512506382,0.0721306873863823,-0.02676214874936178,True,0.2827522945546186,0.8318617039733289,1.1146139985279475,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,45,1.0072912882161325,0.07354945928248004,0.007291288216132452,True,0.28831388038732175,0.8631343480224716,1.1514482284097933,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,46,0.9511378066186152,0.07765485734217997,-0.048862193381384755,True,0.3044070407813456,0.7989342862279424,1.103341327009288,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,47,0.9605911984365811,0.07497981160770788,-0.03940880156341886,True,0.29392086150221497,0.8136307676854736,1.1075516291876886,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,48,1.0167973897432696,0.07686280673122059,0.01679738974326961,True,0.30130220238638483,0.8661462885500771,1.167448490936462,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,49,1.0173556019241152,0.07613900424873506,0.017355601924115227,True,0.2984648966550415,0.8681231535965944,1.166588050251636,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,50,0.9733182860652362,0.07748791438942626,-0.026681713934763818,True,0.30375262440655104,0.8214419738619606,1.1251945982685116,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,51,0.984175468906498,0.07780214689805212,-0.015824531093502014,True,0.3049844158403643,0.8316832609863158,1.1366676768266801,0.0,0.0
TreeFriendly_Naive_EconML_theta_0.0,52,1.0409531557960972,0.07187451266832175,0.04095315579609715,True,0.28174808965982134,0.9000791109661864,1.1818272006260078,0.0,0.0
